Provider Id,Provider Name,Total_Discharges
380004,PROVIDENCE ST VINCENT MEDICAL CENTER,8037.0
310064,ATLANTICARE REGIONAL MEDICAL CENTER - CITY DIV,8023.0
420002,PIEDMONT MEDICAL CENTER,8000.0
490018,AUGUSTA HEALTH,7983.0
390180,CROZER CHESTER MEDICAL CENTER,7982.0
50567,MISSION HOSPITAL REGIONAL MED CENTER,7949.0
490067,SOUTHSIDE REGIONAL MEDICAL CENTER,7941.0
310029,OUR LADY OF LOURDES MEDICAL CENTER,7935.0
50441,STANFORD HEALTH CARE,7926.0
140007,PROVENA ST JOSEPH MEDICAL CENTER,7921.0
490040,INOVA ALEXANDRIA HOSPITAL,7914.0
360017,GRANT MEDICAL CENTER,7901.0
390044,READING HOSPITAL,7890.0
100246,LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE,7883.0
140007,PRESENCE SAINT JOSEPH MEDICAL CENTER,7861.0
10023,BAPTIST MEDICAL CENTER SOUTH,7856.0
100093,BAPTIST HOSPITAL,7854.0
310015,MORRISTOWN MEMORIAL HOSPITAL,7851.0
460021,DIXIE REGIONAL MEDICAL CENTER,7847.0
140252,NORTHWEST COMMUNITY HOSPITAL,7846.0
330158,GOOD SAMARITAN HOSPITAL OF SUFFERN,7845.0
420007,SPARTANBURG MEDICAL CENTER,7838.0
490005,WINCHESTER MEDICAL CENTER INC,7823.0
110069,HOUSTON MEDICAL CENTER,7820.0
450324,TEXOMA MEDICAL CENTER,7801.0
450869,DOCTORS HOSPITAL AT RENAISSANCE,7767.0
210043,UNIVERSITY OF MD BALTO WASHINGTON  MEDICAL CENTER,7753.0
450222,CONROE REGIONAL MEDICAL CENTER,7731.0
170086,STORMONT VAIL HOSPITAL,7724.0
390201,POCONO MEDICAL CENTER,7721.0
100068,FLORIDA HOSPITAL MEMORIAL MEDICAL CENTER,7704.0
390079,ROBERT PACKER HOSPITAL,7703.0
300034,CATHOLIC MEDICAL CENTER,7680.0
50485,LONG BEACH MEMORIAL MEDICAL CENTER,7666.0
500030,ST JOSEPH MEDICAL CENTER,7664.0
330394,"UNITED HEALTH SERVICES HOSPITALS, INC",7659.0
230222,MIDMICHIGAN MEDICAL CENTER-MIDLAND,7659.0
190125,ST FRANCIS MEDICAL CENTER,7649.0
390263,LEHIGH VALLEY HOSPITAL - MUHLENBERG,7644.0
190036,OCHSNER MEDICAL CENTER,7641.0
450647,MEDICAL CITY DALLAS HOSPITAL,7635.0
180132,LAKE CUMBERLAND REGIONAL HOSPITAL,7628.0
30065,BANNER DESERT MEDICAL CENTER,7623.0
140228,SWEDISH AMERICAN HOSPITAL,7562.0
150034,ST MARY MEDICAL CENTER INC,7552.0
440015,UNIVERSITY OF TN MEDICAL CENTER (THE),7546.0
210015,MEDSTAR FRANKLIN SQUARE MEDICAL CENTER,7543.0
110007,PHOEBE PUTNEY MEMORIAL HOSPITAL,7542.0
210051,DOCTORS'  COMMUNITY HOSPITAL,7529.0
310110,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL HAMILTON,7529.0
450571,SHANNON MEDICAL CENTER,7517.0
330055,NEW YORK HOSPITAL MEDICAL CENTER OF QUEENS,7509.0
290019,CARSON TAHOE REGIONAL MEDICAL CENTER,7505.0
100040,ST VINCENT'S MEDICAL CENTER RIVERSIDE,7502.0
450651,MEDICAL CENTER OF PLANO,7495.0
340032,GASTON MEMORIAL HOSPITAL,7483.0
50396,SANTA BARBARA COTTAGE HOSPITAL,7480.0
50133,RIDEOUT MEMORIAL HOSPITAL,7477.0
140233,SAINT ANTHONY MEDICAL CENTER,7477.0
190160,GLENWOOD REGIONAL MEDICAL CENTER,7476.0
330401,ST CATHERINE OF SIENA HOSPITAL,7469.0
150074,COMMUNITY HOSPITAL EAST,7464.0
370093,O U MEDICAL CENTER,7455.0
230089,"BEAUMONT HOSPITAL, GROSSE POINTE",7454.0
450119,SOUTH TEXAS HEALTH SYSTEM,7444.0
450033,VHS HARLINGEN HOSPITAL COMPANY LLC,7432.0
50382,CITRUS VALLEY MEDICAL CENTER-IC CAMPUS,7429.0
10113,MOBILE INFIRMARY MEDICAL CENTER,7429.0
330043,SOUTHSIDE HOSPITAL,7421.0
50761,PROVIDENCE TARZANA MEDICAL CENTER,7409.0
50308,EL CAMINO HOSPITAL,7404.0
50195,WASHINGTON HOSPITAL,7402.0
10040,GADSDEN REGIONAL MEDICAL CENTER,7391.0
500088,VALLEY MEDICAL CENTER,7386.0
500058,KADLEC REGIONAL MEDICAL CENTER,7375.0
60024,UNIVERSITY OF COLORADO HOSPITAL AUTHORITY,7370.0
450054,SCOTT & WHITE MEMORIAL HOSPITAL,7333.0
180102,LOURDES HOSPITAL,7330.0
390142,ALBERT EINSTEIN MEDICAL CENTER,7324.0
50043,ALTA BATES SUMMIT MEDICAL CENTER,7320.0
340010,WAYNE MEMORIAL HOSPITAL,7319.0
360112,MERCY ST VINCENT MEDICAL CENTER,7310.0
220080,HOLY FAMILY HOSPITAL,7297.0
190065,BATON ROUGE GENERAL MEDICAL CENTER,7294.0
60010,POUDRE VALLEY HOSPITAL,7282.0
340014,FORSYTH MEMORIAL HOSPITAL,7277.0
100035,MANATEE MEMORIAL HOSPITAL,7277.0
490077,MARTHA JEFFERSON HOSPITAL,7268.0
10024,JACKSON HOSPITAL & CLINIC INC,7263.0
330044,FAXTON-ST LUKE'S HEALTHCARE,7262.0
70010,BRIDGEPORT HOSPITAL,7261.0
360008,SOUTHERN OHIO MEDICAL CENTER,7252.0
140135,DECATUR MEMORIAL HOSPITAL,7245.0
100075,ST JOSEPH'S HOSPITAL,7236.0
30036,CHANDLER REGIONAL MEDICAL CENTER,7235.0
510006,UNITED HOSPITAL CENTER,7230.0
50047,CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP,7219.0
40036,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK,7214.0
40007,CHI-ST VINCENT INFIRMARY,7211.0
360172,MERCY REGIONAL MEDICAL CENTER,7210.0
390050,ALLEGHENY GENERAL HOSPITAL,7205.0
280013,THE NEBRASKA MEDICAL CENTER DBA NEBRASKA MEDICINE,7205.0
50174,SANTA ROSA MEMORIAL HOSPITAL,7199.0
10113,MOBILE INFIRMARY,7174.0
160045,ST LUKES HOSPITAL,7174.0
410009,KENT COUNTY MEMORIAL HOSPITAL,7172.0
450431,ST DAVID'S MEDICAL CENTER,7171.0
520083,SSM HEALTH ST MARY'S HOSPITAL - MADISON,7150.0
220101,NEWTON-WELLESLEY HOSPITAL,7148.0
520008,WAUKESHA MEMORIAL HOSPITAL,7143.0
360134,GOOD SAMARITAN HOSPITAL,7142.0
110107,MEDICAL CENTER OF CENTRAL GEORGIA,7125.0
10055,FLOWERS HOSPITAL,7112.0
270004,BILLINGS CLINIC HOSPITAL,7111.0
390237,REGIONAL HOSPITAL OF SCRANTON,7107.0
140186,RIVERSIDE MEDICAL CENTER,7096.0
330331,PLAINVIEW HOSPITAL,7093.0
340004,HIGH POINT REGIONAL HOSPITAL,7090.0
420078,GHS GREENVILLE MEMORIAL HOSPITAL,7086.0
450132,MEDICAL CENTER HOSPITAL,7080.0
110043,ST JOSEPH'S HOSPITAL - SAVANNAH,7062.0
390270,GEISINGER WYOMING VALLEY MEDICAL CENTER,7062.0
420085,GRAND STRAND REGIONAL MEDICAL CENTER,7059.0
260040,COX MEDICAL CENTERS,7055.0
60020,PARKVIEW MEDICAL CENTER INC,7054.0
220176,ST VINCENT HOSPITAL,7029.0
330104,NYACK HOSPITAL,7008.0
70034,NORWALK HOSPITAL ASSOCIATION,7002.0
440082,ST THOMAS HOSPITAL,6982.0
100110,OSCEOLA REGIONAL MEDICAL CENTER,6970.0
10090,PROVIDENCE HOSPITAL,6969.0
50100,SHARP MEMORIAL HOSPITAL,6966.0
260065,ST JOHN'S REGIONAL HEALTH CENTER,6954.0
360035,MOUNT CARMEL HEALTH,6950.0
310051,OVERLOOK MEDICAL CENTER,6929.0
40027,BAXTER REGIONAL MEDICAL CENTER,6902.0
440156,PARKRIDGE MEDICAL CENTER,6891.0
140116,CENTEGRA HEALTH SYSTEM - MC HENRY HOSPITAL,6891.0
50353,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE,6879.0
150051,INDIANA UNIVERSITY HEALTH BLOOMINGTON HOSPITAL,6873.0
420071,SELF REGIONAL HEALTHCARE,6869.0
310002,NEWARK BETH ISRAEL MEDICAL CENTER,6866.0
190019,CHRISTUS ST FRANCES CABRINI HOSPITAL,6854.0
230077,ST MARY'S OF MICHIGAN MEDICAL CENTER,6854.0
150009,CLARK MEMORIAL HOSPITAL,6852.0
50145,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,6838.0
350019,ALTRU HOSPITAL,6837.0
360035,MOUNT CARMEL WEST,6833.0
70001,HOSPITAL OF ST RAPHAEL,6830.0
450029,LAREDO MEDICAL CENTER,6809.0
60034,SWEDISH MEDICAL CENTER,6808.0
110215,PIEDMONT FAYETTE HOSPITAL,6797.0
30085,NORTHWEST MEDICAL CENTER,6781.0
100191,MEDICAL CENTER OF TRINITY,6781.0
450231,BAPTIST ST ANTHONY'S HOSPITAL,6777.0
380009,OHSU HOSPITAL AND CLINICS,6773.0
450672,PLAZA MEDICAL CENTER OF FORT WORTH,6767.0
220105,WINCHESTER HOSPITAL,6763.0
230059,SAINT MARY'S HEALTH CARE,6762.0
420007,SPARTANBURG REGIONAL MEDICAL CENTER,6752.0
50125,REGIONAL MEDICAL CENTER OF SAN JOSE,6737.0
360147,MARIETTA MEMORIAL HOSPITAL,6735.0
450788,"CORPUS CHRISTI MEDICAL CENTER,THE",6735.0
440082,SAINT THOMAS WEST HOSPITAL,6729.0
250009,MAGNOLIA REGIONAL HEALTH CENTER,6729.0
330191,GLENS FALLS HOSPITAL,6718.0
330208,ST JOHN'S RIVERSIDE HOSPITAL,6704.0
390203,DOYLESTOWN HOSPITAL,6695.0
450809,NORTH AUSTIN MEDICAL CENTER,6694.0
340001,CAROLINAS MEDICAL CENTER-NORTHEAST,6680.0
220175,METROWEST MEDICAL CENTER,6677.0
370028,"INTEGRIS BAPTIST MEDICAL CENTER, INC",6674.0
440183,ST FRANCIS HOSPITAL,6672.0
210015,FRANKLIN SQUARE HOSPITAL CENTER,6660.0
110076,DEKALB MEDICAL CENTER,6637.0
260040,COX MEDICAL CENTER,6634.0
100176,PALM BEACH GARDENS MEDICAL CENTER,6622.0
150018,ELKHART GENERAL HOSPITAL,6617.0
100088,BAPTIST MEDICAL CENTER,6589.0
210043,BALTIMORE WASHINGTON  MEDICAL CENTER,6589.0
490075,DANVILLE REGIONAL MEDICAL CENTER,6586.0
440161,TRISTAR CENTENNIAL MEDICAL CENTER,6582.0
500036,YAKIMA VALLEY MEMORIAL HOSPITAL,6574.0
390156,MERCY FITZGERALD HOSPITAL,6567.0
310070,SAINT PETER'S UNIVERSITY HOSPITAL,6564.0
380051,SALEM HOSPITAL,6547.0
220126,NORWOOD HOSPITAL,6537.0
360020,SUMMA HEALTH SYSTEM,6536.0
260006,HEARTLAND REGIONAL MEDICAL CENTER,6524.0
300012,ELLIOT HOSPITAL,6521.0
50030,OROVILLE HOSPITAL,6506.0
100223,FORT WALTON BEACH MEDICAL CENTER,6502.0
180029,HAZARD ARH REGIONAL MEDICAL CENTER,6491.0
140291,ADVOCATE GOOD SHEPHERD HOSPITAL,6490.0
390044,READING HOSPITAL MEDICAL CENTER,6486.0
490017,BON SECOURS MARYVIEW MEDICAL CENTER,6486.0
330234,WESTCHESTER MEDICAL CENTER,6483.0
260119,POPLAR BLUFF REGIONAL MEDICAL CENTER,6474.0
500051,OVERLAKE HOSPITAL MEDICAL CENTER,6474.0
150162,FRANCISCAN HEALTH INDIANAPOLIS,6469.0
50380,GOOD SAMARITAN HOSPITAL,6467.0
110054,FLOYD MEDICAL CENTER,6465.0
140209,METHODIST MEDICAL CENTER OF ILLINOIS,6465.0
450193,CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE ME,6454.0
390153,MAIN LINE HOSPITAL PAOLI,6447.0
70005,WATERBURY HOSPITAL,6439.0
310047,SHORE MEDICAL CENTER,6437.0
380047,ST CHARLES MEDICAL CENTER - BEND,6433.0
220116,TUFTS MEDICAL CENTER,6423.0
110107,"MEDICAL CENTER, NAVICENT HEALTH (THE)",6417.0
190146,EAST JEFFERSON GENERAL HOSPITAL,6414.0
360056,MERCY HOSPITAL FAIRFIELD,6414.0
260177,LIBERTY HOSPITAL,6407.0
330264,ST LUKE'S CORNWALL HOSPITAL,6407.0
50327,LOMA LINDA UNIVERSITY MEDICAL CENTER,6387.0
50112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,6384.0
360020,SUMMA HEALTH SYSTEMS HOSPITALS,6370.0
360123,ST JOHN MEDICAL CENTER,6365.0
330196,CONEY ISLAND HOSPITAL,6359.0
10131,CRESTWOOD MEDICAL CENTER,6351.0
330250,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,6344.0
310011,CAPE REGIONAL MEDICAL CENTER INC,6342.0
110122,SOUTH GEORGIA MEDICAL CENTER,6340.0
140252,NORTHWEST COMMUNITY HOSPITAL 1,6338.0
390223,PENN PRESBYTERIAN MEDICAL CENTER,6320.0
220035,NORTH SHORE MEDICAL CENTER,6313.0
50764,SHASTA REGIONAL MEDICAL CENTER,6306.0
470003,UNIVERSITY OF VERMONT MEDICAL CENTER,6293.0
390045,WILLIAMSPORT REGIONAL MEDICAL CENTER,6282.0
100286,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,6281.0
360137,UH CLEVELAND MEDICAL CENTER,6280.0
30089,BANNER THUNDERBIRD MEDICAL CENTER,6276.0
190102,"OUR LADY OF LOURDES REGIONAL MEDICAL CENTER, INC",6263.0
70016,SAINT MARYS HOSPITAL,6256.0
220035,NORTH SHORE MEDICAL CENTER -,6255.0
330270,HOSPITAL FOR SPECIAL SURGERY,6251.0
520177,FROEDTERT MEMORIAL LUTHERAN HOSPITAL,6243.0
140158,MERCY HOSPITAL AND MEDICAL CENTER,6237.0
50444,MERCY MEDICAL CENTER,6232.0
140065,ADVENTIST LA GRANGE MEMORIAL HOSPITAL,6228.0
100254,CAPITAL REGIONAL MEDICAL CENTER,6226.0
70024,WILLIAM W BACKUS HOSPITAL,6223.0
440034,METHODIST MEDICAL CENTER OF OAK RIDGE,6222.0
140258,ALEXIAN BROTHERS MEDICAL CENTER,6220.0
500016,CENTRAL WASHINGTON HOSPITAL,6205.0
390179,CHESTER COUNTY HOSPITAL,6204.0
140239,ROCKFORD MEMORIAL HOSPITAL,6202.0
360159,ADENA REGIONAL MEDICAL CENTER,6195.0
40118,NEA BAPTIST MEMORIAL HOSPITAL,6185.0
440125,FORT SANDERS REGIONAL MEDICAL CENTER,6166.0
150169,COMMUNITY HOSPITAL NORTH,6165.0
110005,NORTHSIDE HOSPITAL FORSYTH,6163.0
520030,ASPIRUS WAUSAU HOSPITAL,6162.0
220171,LAHEY CLINIC HOSPITAL,6156.0
500005,VIRGINIA MASON MEDICAL CENTER,6149.0
390107,UPMC PASSAVANT,6145.0
340032,CAROMONT REGIONAL MEDICAL CENTER,6142.0
110079,GRADY MEMORIAL HOSPITAL,6124.0
220010,LAWRENCE GENERAL HOSPITAL,6118.0
310051,OVERLOOK HOSPITAL,6116.0
100253,JUPITER MEDICAL CENTER,6108.0
100026,BAY MEDICAL CENTER,6102.0
450097,BAYSHORE MEDICAL CENTER,6098.0
330245,ST ELIZABETH MEDICAL CENTER,6098.0
210063,UNIVERSITY OF MARYLAND ST JOSEPH MEDICAL CENTER,6091.0
10011,ST VINCENT'S EAST,6089.0
240047,ST LUKES HOSPITAL,6081.0
450775,KINGWOOD MEDICAL CENTER,6063.0
140114,SWEDISH COVENANT HOSPITAL,6044.0
360025,FIRELANDS REGIONAL MEDICAL CENTER,6043.0
340116,FRYE REGIONAL MEDICAL CENTER,6038.0
170086,STORMONT-VAIL HEALTHCARE,6029.0
240063,ST JOSEPH'S HOSPITAL,6018.0
230132,HURLEY MEDICAL CENTER,6017.0
170049,OLATHE MEDICAL CENTER,6014.0
110025,SOUTHEAST GEORGIA HEALTH SYSTEM- BRUNSWICK CAMPUS,6009.0
440011,BLOUNT MEMORIAL HOSPITAL,6008.0
140250,ADVOCATE SOUTH SUBURBAN HOSPITAL,6005.0
50121,ADVENTIST MEDICAL CENTER,6004.0
450431,ST DAVIDS MEDICAL CENTER,6004.0
330046,ST LUKE'S ROOSEVELT HOSPITAL,6002.0
140084,VISTA MEDICAL CENTER EAST,6000.0
420078,GREENVILLE MEMORIAL HOSPITAL,5999.0
330055,NEW YORK-PRESBYTERIAN/QUEENS,5996.0
160079,MERCY MEDICAL CENTER - CEDAR RAPIDS,5992.0
450634,DENTON REGIONAL MEDICAL CENTER,5990.0
260085,ST JOSEPH MEDICAL CENTER,5983.0
160069,MERCY MEDICAL CENTER-DUBUQUE,5961.0
360070,MERCY MEDICAL CENTER,5961.0
450193,ST LUKES EPISCOPAL HOSPITAL,5959.0
90001,GEORGE WASHINGTON UNIV HOSPITAL,5943.0
100113,SHANDS HOSPITAL AT THE UNIVERSITY OF FLORIDA,5938.0
290041,SUMMERLIN HOSPITAL MEDICAL CENTER,5928.0
50168,ST JUDE MEDICAL CENTER,5927.0
450196,PARIS REGIONAL MEDICAL CENTER,5925.0
100187,PALMETTO GENERAL HOSPITAL,5925.0
390162,EASTON HOSPITAL,5920.0
390004,HOLY SPIRIT HOSPITAL,5912.0
410012,THE MIRIAM HOSPITAL,5902.0
50017,MERCY GENERAL HOSPITAL,5888.0
230092,ALLEGIANCE HEALTH,5883.0
50603,SADDLEBACK MEMORIAL MEDICAL CENTER,5877.0
50116,NORTHRIDGE HOSPITAL MEDICAL CENTER,5876.0
370056,COMANCHE COUNTY MEMORIAL HOSPITAL,5875.0
70018,GREENWICH HOSPITAL ASSOCIATION,5875.0
20001,PROVIDENCE ALASKA MEDICAL CENTER,5874.0
450711,RIO GRANDE REGIONAL HOSPITAL,5874.0
360072,FAIRFIELD MEDICAL CENTER,5861.0
340126,WILSON MEDICAL CENTER,5860.0
450723,METHODIST CHARLTON MEDICAL CENTER,5856.0
230075,BRONSON BATTLE CREEK HOSPITAL,5856.0
100281,MEMORIAL HOSPITAL WEST,5841.0
50496,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,5837.0
230254,CRITTENTON HOSPITAL MEDICAL CENTER,5830.0
390222,RIDDLE MEMORIAL HOSPITAL,5823.0
360086,SPRINGFIELD REGIONAL MEDICAL CENTER,5820.0
450064,TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL,5817.0
230273,DETROIT RECEIVING HOSPITAL & UNIV HEALTH CENTER,5812.0
180038,OWENSBORO MEDICAL HEALTH SYSTEM,5812.0
50022,RIVERSIDE COMMUNITY HOSPITAL,5808.0
340039,IREDELL MEMORIAL HOSPITAL INC,5803.0
50242,DOMINICAN HOSPITAL,5792.0
500008,UNIVERSITY OF WASHINGTON MEDICAL CTR,5789.0
50334,SALINAS VALLEY MEMORIAL HOSPITAL,5789.0
490093,SENTARA CAREPLEX HOSPITAL,5786.0
230244,GARDEN CITY HOSPITAL,5778.0
230092,HENRY FORD ALLEGIANCE HEALTH,5771.0
360090,ST LUKE'S HOSPITAL,5771.0
520083,ST MARY'S HOSPITAL,5769.0
60001,NORTH COLORADO MEDICAL CENTER,5752.0
130006,ST LUKE'S REGIONAL MEDICAL CENTER,5747.0
60022,UNIVERSITY COLO HEALTH MEMORIAL HOSPITAL CENTRAL,5747.0
110074,PIEDMONT ATHENS REGIONAL MEDICAL CENTER,5740.0
100044,MARTIN MEMORIAL MEDICAL CENTER,5737.0
50324,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,5733.0
340001,CAROLINAS HEALTHCARE SYSTEM NORTHEAST,5708.0
490050,VIRGINIA HOSPITAL CENTER,5689.0
310075,MONMOUTH MEDICAL CENTER,5687.0
100166,DOCTORS HOSPITAL OF SARASOTA,5678.0
450034,CHRISTUS HOSPITAL,5675.0
390027,TEMPLE UNIVERSITY HOSPITAL,5672.0
180038,OWENSBORO HEALTH REGIONAL HOSPITAL,5669.0
320005,SAN JUAN REGIONAL MEDICAL CENTER,5658.0
330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",5658.0
50222,SHARP CHULA VISTA MEDICAL CENTER,5650.0
310032,INSPIRA MEDICAL CENTER VINELAND,5643.0
260216,SAINT LUKE'S EAST LEE'S SUMMIT HOSPITAL,5639.0
140164,MEMORIAL HOSPITAL OF CARBONDALE,5637.0
270049,ST VINCENT HEALTHCARE,5637.0
450231,BAPTIST ST ANTHONYS HEALTH SYSTEM-BAPTIST CAMPUS,5627.0
360016,"JEWISH HOSPITAL, LLC",5627.0
330019,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",5602.0
220052,SIGNATURE HEALTHCARE BROCKTON HOSPITAL,5580.0
220002,MOUNT AUBURN HOSPITAL,5578.0
260006,MOSAIC LIFE CARE AT ST JOSEPH,5561.0
230302,HENRY FORD WEST BLOOMFIELD HOSPITAL,5546.0
290009,SAINT MARY'S REGIONAL MEDICAL CENTER,5533.0
390268,MOUNT NITTANY MEDICAL CENTER,5529.0
310112,BAYSHORE COMMUNITY HOSPITAL,5526.0
450051,METHODIST DALLAS MEDICAL CENTER,5512.0
210008,MERCY MEDICAL CENTER INC,5511.0
330107,PECONIC BAY MEDICAL CENTER,5510.0
50464,DOCTORS MEDICAL CENTER,5510.0
370106,INTEGRIS SOUTHWEST MEDICAL CENTER,5509.0
200024,CENTRAL MAINE MEDICAL CENTER,5491.0
360039,GENESIS HEALTHCARE SYSTEM,5489.0
670024,NORTH CYPRESS MEDICAL CENTER,5485.0
40020,ST BERNARDS MEDICAL CTR,5480.0
360179,BETHESDA NORTH HOSPITAL,5470.0
40007,ST VINCENT INFIRMARY MEDICAL CENTER,5469.0
10046,RIVERVIEW REGIONAL MEDICAL CENTER,5451.0
280003,BRYANLGH MEDICAL CENTER,5450.0
60100,"MEDICAL CENTER OF AURORA, THE",5447.0
240093,MAYO CLINIC HEALTH SYSTEM - MANKATO,5443.0
100008,BAPTIST HOSPITAL OF MIAMI INC,5438.0
50069,ST JOSEPH HOSPITAL,5436.0
310050,SAINT CLARE'S HOSPITAL/ DENVILLE CAMPUS,5435.0
380061,PROVIDENCE PORTLAND MEDICAL CENTER,5431.0
50082,ST JOHNS REGIONAL MEDICAL CENTER,5431.0
360179,BETHESDA NORTH,5426.0
50169,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,5425.0
490107,RESTON HOSPITAL CENTER,5417.0
330090,ARNOT OGDEN MEDICAL CENTER,5406.0
450638,HOUSTON NORTHWEST MEDICAL CENTER,5405.0
340017,MARGARET R PARDEE MEMORIAL HOSPITAL,5398.0
180104,WESTERN BAPTIST HOSPITAL,5395.0
450771,TEXAS HEALTH PRESBYTERIAN HOSPITAL PLANO,5391.0
490066,SENTARA WILLIAMSBURG REGIONAL MEDICAL CENTER,5390.0
260027,RESEARCH MEDICAL CENTER,5372.0
360276,ST ELIZABETH BOARDMAN HEALTH CENTER,5372.0
490044,SENTARA OBICI HOSPITAL,5372.0
50502,SAINT VINCENT MEDICAL CENTER,5371.0
220090,MILFORD REGIONAL MEDICAL CENTER,5370.0
340053,PRESBYTERIAN HOSPITAL,5367.0
150112,COLUMBUS REGIONAL HOSPITAL,5366.0
140054,MACNEAL  HOSPITAL,5352.0
250034,BAPTIST MEMORIAL HOSPITAL NORTH MS,5347.0
490043,INOVA LOUDOUN HOSPITAL,5343.0
190036,OCHSNER FOUNDATION HOSPITAL,5336.0
50455,SAN JOAQUIN COMMUNITY HOSPITAL,5321.0
450209,NORTHWEST TEXAS HOSPITAL,5321.0
370028,INTEGRIS BAPTIST MEDICAL CENTER,5319.0
260104,SSM HEALTH DEPAUL HOSPITAL ST LOUIS,5319.0
100008,BAPTIST HOSPITAL OF MIAMI,5319.0
490059,BON SECOURS ST MARYS HOSPITAL,5311.0
520139,AURORA WEST ALLIS MEDICAL CENTER,5311.0
140258,ALEXIAN BROTHERS MEDICAL CENTER 1,5306.0
100259,SOUTH BAY HOSPITAL,5304.0
110038,JOHN D ARCHBOLD MEMORIAL HOSPITAL,5304.0
330061,LAWRENCE HOSPITAL CENTER,5295.0
420082,AIKEN REGIONAL MEDICAL CENTER,5295.0
220135,FALMOUTH HOSPITAL,5295.0
360001,MERCY HOSPITAL ANDERSON,5287.0
50108,"SUTTER MEDICAL CENTER, SACRAMENTO",5286.0
60022,MEMORIAL HOSPITAL CENTRAL,5279.0
40119,WHITE RIVER MEDICAL CENTER,5273.0
40020,ST BERNARDS MEDICAL CENTER,5273.0
90006,PROVIDENCE HOSPITAL,5270.0
100135,TALLAHASSEE MEMORIAL HOSPITAL,5260.0
50471,GOOD SAMARITAN HOSPITAL,5256.0
70006,STAMFORD HOSPITAL,5251.0
450675,MEDICAL CENTER OF ARLINGTON,5250.0
50360,MARIN GENERAL HOSPITAL,5244.0
210007,SAINT JOSEPH MEDICAL CENTER,5235.0
260104,SSM DEPAUL HEALTH CENTER,5228.0
310113,SOUTHERN OCEAN MEDICAL CENTER,5217.0
270012,BENEFIS HOSPITALS INC,5216.0
100238,NORTHSIDE HOSPITAL,5215.0
100026,BAY MEDICAL CENTER SACRED HEART HEALTH SYSTEM,5213.0
330046,MOUNT SINAI WEST,5212.0
360143,MARYMOUNT HOSPITAL,5207.0
340027,LENOIR MEMORIAL HOSPITAL,5207.0
210049,UNIVERSITY OF M D UPPER CHESAPEAKE MEDICAL CENTER,5203.0
100002,BETHESDA HOSPITAL EAST,5201.0
150100,ST MARY'S MEDICAL CENTER,5192.0
30087,SCOTTSDALE SHEA MEDICAL CENTER,5191.0
220046,BERKSHIRE MEDICAL CENTER INC - 1,5185.0
110001,HAMILTON MEDICAL CENTER,5185.0
240210,HEALTHEAST ST JOHN'S HOSPITAL,5181.0
360137,UNIVERSITY HOSPITALS OF CLEVELAND,5176.0
340173,"WAKEMED, CARY HOSPITAL",5175.0
190008,TERREBONNE GENERAL MEDICAL CENTER,5155.0
290021,VALLEY HOSPITAL MEDICAL CENTER,5154.0
160153,MERCY MEDICAL CENTER-SIOUX CITY,5154.0
140046,GOOD SAMARITAN REGIONAL HLTH CENTER,5150.0
140117,RESURRECTION MEDICAL CENTER,5149.0
440039,VANDERBILT UNIVERSITY HOSPITAL,5134.0
450133,MIDLAND MEMORIAL HOSPITAL,5129.0
490053,JOHNSTON MEMORIAL HOSPITAL,5126.0
420085,GRAND STRAND REG MED CENTER,5118.0
50481,WEST HILLS HOSPITAL & MEDICAL CENTER,5112.0
220020,SAINT ANNE'S HOSPITAL,5103.0
110074,ATHENS REGIONAL MEDICAL CENTER,5100.0
220008,STURDY MEMORIAL HOSPITAL,5100.0
50488,EDEN MEDICAL CENTER,5099.0
100073,HOLY CROSS HOSPITAL,5089.0
60119,MEDICAL CENTER OF THE ROCKIES,5082.0
50570,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER,5075.0
230227,MOUNT CLEMENS REGIONAL MEDICAL CENTER,5073.0
230227,MCLAREN MACOMB,5072.0
510024,MONONGALIA COUNTY GENERAL HOSPITAL,5071.0
30093,BANNER DEL E WEBB MEDICAL CENTER,5057.0
530014,CHEYENNE REGIONAL MEDICAL CENTER,5044.0
50128,TRI-CITY MEDICAL CENTER,5033.0
500044,DEACONESS HOSPITAL,5028.0
360003,"UNIVERSITY OF CINCINNATI MEDICAL CENTER, LLC",5023.0
150100,ST MARY'S MEDICAL CENTER OF EVANSVILLE INC,5021.0
150044,BAPTIST HEALTH FLOYD,5010.0
